c16-g2-h50,SGN,c16-g2-h50,G2,"vCPU 16EA, Memory 32GB, Disk 50GB",SVR.VSVR.HICPU.C016.M032.NET.HDD.B050.G002,16,32,50,0,USAGE_MM,Usage time (per month),436.572576,2024-05-01 16:33:13
c16-g2-s100,JPN,c16-g2-s100,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B100.G002,16,32,100,0,USAGE_HH,Usage time (per hour),0.6324616,2024-05-01 16:33:13
c16-g2-s100,JPN,c16-g2-s100,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B100.G002,16,32,100,0,USAGE_MM,Usage time (per month),455.372352,2024-05-01 16:33:13
c16-g2-s100,KR,c16-g2-s100,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B100.G002,16,32,100,0,USAGE_HH,Usage time (per hour),0.5860424,2024-05-01 16:33:13
c16-g2-s100,KR,c16-g2-s100,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B100.G002,16,32,100,0,USAGE_MM,Usage time (per month),421.950528,2024-05-01 16:33:13
c16-g2-s100,SGN,c16-g2-s100,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B100.G002,16,32,100,0,USAGE_HH,Usage time (per hour),0.6150544,2024-05-01 16:33:13
c16-g2-s100,SGN,c16-g2-s100,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B100.G002,16,32,100,0,USAGE_MM,Usage time (per month),442.839168,2024-05-01 16:33:13
c16-g2-s50,JPN,c16-g2-s50,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B050.G002,16,32,50,0,USAGE_HH,Usage time (per hour),0.6266592,2024-05-01 16:33:13
c16-g2-s50,JPN,c16-g2-s50,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B050.G002,16,32,50,0,USAGE_MM,Usage time (per month),451.194624,2024-05-01 16:33:13
c16-g2-s50,KR,c16-g2-s50,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B050.G002,16,32,50,0,USAGE_HH,Usage time (per hour),0.58024,2024-05-01 16:33:13
c16-g2-s50,KR,c16-g2-s50,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B050.G002,16,32,50,0,USAGE_MM,Usage time (per month),417.7728,2024-05-01 16:33:13
c16-g2-s50,SGN,c16-g2-s50,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B050.G002,16,32,50,0,USAGE_HH,Usage time (per hour),0.609252,2024-05-01 16:33:13
c16-g2-s50,SGN,c16-g2-s50,G2,"vCPU 16EA, Memory 32GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C016.M032.NET.SSD.B050.G002,16,32,50,0,USAGE_MM,Usage time (per month),438.66144,2024-05-01 16:33:13
c16-g3,JPN,c16-g3,G3,"vCPU 16EA, Memory 32GB",SVR.VSVR.HICPU.C016.M032.G003,16,32,0,0,USAGE_HH,Usage time (per hour),0.6208568,2024-05-01 16:33:13
c16-g3,JPN,c16-g3,G3,"vCPU 16EA, Memory 32GB",SVR.VSVR.HICPU.C016.M032.G003,16,32,0,0,USAGE_MM,Usage time (per month),447.016896,2024-05-01 16:33:13
c16-g3,KR,c16-g3,G3,"vCPU 16EA, Memory 32GB",SVR.VSVR.HICPU.C016.M032.G003,16,32,0,0,USAGE_HH,Usage time (per hour),0.5744376,2024-05-01 16:33:13
c16-g3,KR,c16-g3,G3,"vCPU 16EA, Memory 32GB",SVR.VSVR.HICPU.C016.M032.G003,16,32,0,0,USAGE_MM,Usage time (per month),413.595072,2024-05-01 16:33:13
c16-g3,SGN,c16-g3,G3,"vCPU 16EA, Memory 32GB",SVR.VSVR.HICPU.C016.M032.G003,16,32,0,0,USAGE_HH,Usage time (per hour),0.6034496,2024-05-01 16:33:13
c16-g3,SGN,c16-g3,G3,"vCPU 16EA, Memory 32GB",SVR.VSVR.HICPU.C016.M032.G003,16,32,0,0,USAGE_MM,Usage time (per month),434.483712,2024-05-01 16:33:13
c2-g2-h100,JPN,c2-g2-h100,G2,"vCPU 2EA, Memory 4GB, Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B100.G002,2,4,100,0,USAGE_HH,Usage time (per hour),0.0783324,2024-05-01 16:33:13
c2-g2-h100,JPN,c2-g2-h100,G2,"vCPU 2EA, Memory 4GB, Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B100.G002,2,4,100,0,USAGE_MM,Usage time (per month),56.399328,2024-05-01 16:33:13
c2-g2-h100,KR,c2-g2-h100,G2,"vCPU 2EA, Memory 4GB, Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B100.G002,2,4,100,0,USAGE_HH,Usage time (per hour),0.07253,2024-05-01 16:33:13
c2-g2-h100,KR,c2-g2-h100,G2,"vCPU 2EA, Memory 4GB, Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B100.G002,2,4,100,0,USAGE_MM,Usage time (per month),52.2216,2024-05-01 16:33:13
c2-g2-h100,SGN,c2-g2-h100,G2,"vCPU 2EA, Memory 4GB, Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B100.G002,2,4,100,0,USAGE_HH,Usage time (per hour),0.0761565,2024-05-01 16:33:13
c2-g2-h100,SGN,c2-g2-h100,G2,"vCPU 2EA, Memory 4GB, Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B100.G002,2,4,100,0,USAGE_MM,Usage time (per month),54.83268,2024-05-01 16:33:13
c2-g2-h50,JPN,c2-g2-h50,G2,"vCPU 2EA, Memory 4GB, Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B050.G002,2,4,50,0,USAGE_HH,Usage time (per hour),0.0754312,2024-05-01 16:33:13
c2-g2-h50,JPN,c2-g2-h50,G2,"vCPU 2EA, Memory 4GB, Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B050.G002,2,4,50,0,USAGE_MM,Usage time (per month),54.310464,2024-05-01 16:33:13
c2-g2-h50,KR,c2-g2-h50,G2,"vCPU 2EA, Memory 4GB, Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B050.G002,2,4,50,0,USAGE_HH,Usage time (per hour),0.0696288,2024-05-01 16:33:13
c2-g2-h50,KR,c2-g2-h50,G2,"vCPU 2EA, Memory 4GB, Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B050.G002,2,4,50,0,USAGE_MM,Usage time (per month),50.132736,2024-05-01 16:33:13
c2-g2-h50,SGN,c2-g2-h50,G2,"vCPU 2EA, Memory 4GB, Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B050.G002,2,4,50,0,USAGE_HH,Usage time (per hour),0.0732553,2024-05-01 16:33:13
c2-g2-h50,SGN,c2-g2-h50,G2,"vCPU 2EA, Memory 4GB, Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.HDD.B050.G002,2,4,50,0,USAGE_MM,Usage time (per month),52.743816,2024-05-01 16:33:13
c2-g2-s100,JPN,c2-g2-s100,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B100.G002,2,4,100,0,USAGE_HH,Usage time (per hour),0.0841348,2024-05-01 16:33:13
c2-g2-s100,JPN,c2-g2-s100,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B100.G002,2,4,100,0,USAGE_MM,Usage time (per month),60.577056,2024-05-01 16:33:13
c2-g2-s100,KR,c2-g2-s100,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B100.G002,2,4,100,0,USAGE_HH,Usage time (per hour),0.0783324,2024-05-01 16:33:13
c2-g2-s100,KR,c2-g2-s100,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B100.G002,2,4,100,0,USAGE_MM,Usage time (per month),56.399328,2024-05-01 16:33:13
c2-g2-s100,SGN,c2-g2-s100,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B100.G002,2,4,100,0,USAGE_HH,Usage time (per hour),0.0819589,2024-05-01 16:33:13
c2-g2-s100,SGN,c2-g2-s100,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B100.G002,2,4,100,0,USAGE_MM,Usage time (per month),59.010408,2024-05-01 16:33:13
c2-g2-s50,JPN,c2-g2-s50,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B050.G002,2,4,50,0,USAGE_HH,Usage time (per hour),0.0783324,2024-05-01 16:33:13
c2-g2-s50,JPN,c2-g2-s50,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B050.G002,2,4,50,0,USAGE_MM,Usage time (per month),56.399328,2024-05-01 16:33:13
c2-g2-s50,KR,c2-g2-s50,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B050.G002,2,4,50,0,USAGE_HH,Usage time (per hour),0.07253,2024-05-01 16:33:13
c2-g2-s50,KR,c2-g2-s50,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B050.G002,2,4,50,0,USAGE_MM,Usage time (per month),52.2216,2024-05-01 16:33:13
c2-g2-s50,SGN,c2-g2-s50,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B050.G002,2,4,50,0,USAGE_HH,Usage time (per hour),0.0761565,2024-05-01 16:33:13
c2-g2-s50,SGN,c2-g2-s50,G2,"vCPU 2EA, Memory 4GB, [SSD]Disk 50GB",SVR.VSVR.HICPU.C002.M004.NET.SSD.B050.G002,2,4,50,0,USAGE_MM,Usage time (per month),54.83268,2024-05-01 16:33:13
c2-g3,JPN,c2-g3,G3,"vCPU 2EA, Memory 4GB",SVR.VSVR.HICPU.C002.M004.G003,2,4,0,0,USAGE_HH,Usage time (per hour),0.07253,2024-05-01 16:33:13
c2-g3,JPN,c2-g3,G3,"vCPU 2EA, Memory 4GB",SVR.VSVR.HICPU.C002.M004.G003,2,4,0,0,USAGE_MM,Usage time (per month),52.2216,2024-05-01 16:33:13
c2-g3,KR,c2-g3,G3,"vCPU 2EA, Memory 4GB",SVR.VSVR.HICPU.C002.M004.G003,2,4,0,0,USAGE_HH,Usage time (per hour),0.0667276,2024-05-01 16:33:13
c2-g3,KR,c2-g3,G3,"vCPU 2EA, Memory 4GB",SVR.VSVR.HICPU.C002.M004.G003,2,4,0,0,USAGE_MM,Usage time (per month),48.043872,2024-05-01 16:33:13
c2-g3,SGN,c2-g3,G3,"vCPU 2EA, Memory 4GB",SVR.VSVR.HICPU.C002.M004.G003,2,4,0,0,USAGE_HH,Usage time (per hour),0.0703541,2024-05-01 16:33:13
c2-g3,SGN,c2-g3,G3,"vCPU 2EA, Memory 4GB",SVR.VSVR.HICPU.C002.M004.G003,2,4,0,0,USAGE_MM,Usage time (per month),50.654952,2024-05-01 16:33:13
c32-g2-h100,JPN,c32-g2-h100,G2,"vCPU 32EA, Memory 64GB, Disk 100GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B100.G002,32,64,100,0,USAGE_HH,Usage time (per hour),1.2533184,2024-05-01 16:33:13
c32-g2-h100,JPN,c32-g2-h100,G2,"vCPU 32EA, Memory 64GB, Disk 100GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B100.G002,32,64,100,0,USAGE_MM,Usage time (per month),902.389248,2024-05-01 16:33:13
c32-g2-h100,KR,c32-g2-h100,G2,"vCPU 32EA, Memory 64GB, Disk 100GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B100.G002,32,64,100,0,USAGE_HH,Usage time (per hour),1.16048,2024-05-01 16:33:13
c32-g2-h100,KR,c32-g2-h100,G2,"vCPU 32EA, Memory 64GB, Disk 100GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B100.G002,32,64,100,0,USAGE_MM,Usage time (per month),835.5456,2024-05-01 16:33:13
c32-g2-h100,SGN,c32-g2-h100,G2,"vCPU 32EA, Memory 64GB, Disk 100GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B100.G002,32,64,100,0,USAGE_HH,Usage time (per hour),1.218504,2024-05-01 16:33:13
c32-g2-h100,SGN,c32-g2-h100,G2,"vCPU 32EA, Memory 64GB, Disk 100GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B100.G002,32,64,100,0,USAGE_MM,Usage time (per month),877.32288,2024-05-01 16:33:13
c32-g2-h50,JPN,c32-g2-h50,G2,"vCPU 32EA, Memory 64GB, Disk 50GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B050.G002,32,64,50,0,USAGE_HH,Usage time (per hour),1.2504172,2024-05-01 16:33:13
c32-g2-h50,JPN,c32-g2-h50,G2,"vCPU 32EA, Memory 64GB, Disk 50GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B050.G002,32,64,50,0,USAGE_MM,Usage time (per month),900.300384,2024-05-01 16:33:13
c32-g2-h50,KR,c32-g2-h50,G2,"vCPU 32EA, Memory 64GB, Disk 50GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B050.G002,32,64,50,0,USAGE_HH,Usage time (per hour),1.1575788,2024-05-01 16:33:13
c32-g2-h50,KR,c32-g2-h50,G2,"vCPU 32EA, Memory 64GB, Disk 50GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B050.G002,32,64,50,0,USAGE_MM,Usage time (per month),833.456736,2024-05-01 16:33:13
c32-g2-h50,SGN,c32-g2-h50,G2,"vCPU 32EA, Memory 64GB, Disk 50GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B050.G002,32,64,50,0,USAGE_HH,Usage time (per hour),1.2156028,2024-05-01 16:33:13
c32-g2-h50,SGN,c32-g2-h50,G2,"vCPU 32EA, Memory 64GB, Disk 50GB",SVR.VSVR.HICPU.C032.M064.NET.HDD.B050.G002,32,64,50,0,USAGE_MM,Usage time (per month),875.234016,2024-05-01 16:33:13
c32-g2-s100,JPN,c32-g2-s100,G2,"vCPU 32EA, Memory 64GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C032.M064.NET.SSD.B100.G002,32,64,100,0,USAGE_HH,Usage time (per hour),1.2591208,2024-05-01 16:33:13
c32-g2-s100,JPN,c32-g2-s100,G2,"vCPU 32EA, Memory 64GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C032.M064.NET.SSD.B100.G002,32,64,100,0,USAGE_MM,Usage time (per month),906.566976,2024-05-01 16:33:13
c32-g2-s100,KR,c32-g2-s100,G2,"vCPU 32EA, Memory 64GB, [SSD]Disk 100GB",SVR.VSVR.HICPU.C032.M064.NET.SSD.B100.G002,32,64,100,0,USAGE_HH,Usage time (per hour),1.1662824,2024-05-01 16:33:13
